Park_Code,Park_Name,IM_Network,CASC_Region,State,TSN,Order,Family,Scientific_Name,Common_Names,Verified_Date,Park_OccurrenceStatus,Notes,Verified_Source,Park_Synonyms,NPSpecies_Occurrence,NPSpecies_OccTag,Abundance,Nativeness,GRank,SRank,IUCNRank
CARI,Cane River Creole National Historical Park,NA,SC,LA,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2022-01-18,Possible,,https://irma.nps.gov/DataStore/DownloadFile/150534,Rana catesbeiana,Probably Present,,,Native,G5,LA: S5,LC
CARI,Cane River Creole National Historical Park,NA,SC,LA,775087,Anura,Ranidae,Lithobates clamitans,"Green Frog, Northern Green Frog",2022-01-18,Possible,,https://irma.nps.gov/DataStore/DownloadFile/150534,Rana clamitans,Probably Present,,,Native,G5,LA: S5,LC
CARI,Cane River Creole National Historical Park,NA,SC,LA,775107,Anura,Ranidae,Lithobates palustris,Pickerel Frog,2022-01-18,Adjacent,Minimal water and limited habitat within park unit,https://irma.nps.gov/DataStore/DownloadFile/150534,Rana palustris,Not In Park,Adjacent,,Native,G5,LA: S4,LC
CARI,Cane River Creole National Historical Park,NA,SC,LA,775116,Anura,Ranidae,Lithobates sphenocephalus,Southern Leopard Frog,2022-01-18,Present,,https://irma.nps.gov/DataStore/DownloadFile/150534,Rana sphenocephala utricularia,Present,,Common,Native,G5,LA: S5,LC
CARI,Cane River Creole National Historical Park,NA,SC,LA,173630,Caudata,Proteidae,Necturus maculosus,Mudpuppy,2022-01-18,Adjacent,Park unit is at edge of species range; park unit is the Red River drainage so species would be N. maculosus,https://irma.nps.gov/DataStore/DownloadFile/150534,Necturus beyeri,Not In Park,Adjacent,,Native,GSNR,LA: SNR,LC
CARI,Cane River Creole National Historical Park,NA,SC,LA,173615,Caudata,Salamandridae,Notophthalmus viridescens,"Eastern Newt, Red-spotted Newt",2022-01-18,Possible,Minimal water and limited habitat within park unit,https://irma.nps.gov/DataStore/DownloadFile/150534,,Probably Present,,,Native,G5,LA: S5,LC
CARI,Cane River Creole National Historical Park,NA,SC,LA,208288,Caudata,Plethodontidae,Plethodon kisatchie,Louisiana Slimy Salamander,2022-01-18,Adjacent,Minimal water and limited habitat within park unit,https://irma.nps.gov/DataStore/DownloadFile/150534,,Not In Park,Adjacent,,Native,G3,LA: S1,LC
CARI,Cane River Creole National Historical Park,NA,SC,LA,207303,Anura,Hylidae,Pseudacris crucifer,Spring Peeper,2022-01-18,Adjacent,Park unit is at edge of species range; Minimal water and limited habitat within park unit,https://irma.nps.gov/DataStore/DownloadFile/150534,,Not In Park,Adjacent,,Native,G5,LA: S5,LC
CARI,Cane River Creole National Historical Park,NA,SC,LA,774545,Anura,Hylidae,Pseudacris fouquettei,Cajun Chorus Frog,2022-01-18,Present,Changed P. feriarum to P. fouquettei to reflect species range; Minimal water and limited habitat within park unit,https://irma.nps.gov/DataStore/DownloadFile/150534,Pseudacris triseriata feriarum,Present,,Uncommon,Native,G5,LA: S5,LC
CARI,Cane River Creole National Historical Park,NA,SC,LA,206987,Anura,Scaphiopodidae,Scaphiopus hurterii,Hurter's Spadefoot,2022-01-18,Adjacent,Park unit is at edge of species range; Minimal water and limited habitat within park unit,https://irma.nps.gov/DataStore/DownloadFile/150534,,Not In Park,Adjacent,,Native,G5,LA: S3,LC
CARI,Cane River Creole National Historical Park,NA,SC,LA,208500,Caudata,Sirenidae,Siren nettingi,Western Siren,2023-05-27,Possible,Changed S. intermedia to S. nettingi based on Fedler et al 2023 paper,https://irma.nps.gov/DataStore/DownloadFile/150534,,Probably Present,,,Native,G5,LA: SNR,NULL
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,173520,Anura,Hylidae,Acris crepitans,"Northern Cricket Frog, Eastern Cricket Frog",2021-06-07,Possible,,https://irma.nps.gov/DataStore/DownloadFile/495562,Acris crepitans crepitans,Probably Present,,,Native,G5,NC: S5,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,173590,Caudata,Ambystomatidae,Ambystoma maculatum,Spotted Salamander,2021-06-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/495562,,Present,,Unknown,Native,G5,NC: S5,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,173604,Caudata,Ambystomatidae,Ambystoma talpoideum,Mole Salamander,2021-06-07,Adjacent,,https://irma.nps.gov/DataStore/DownloadFile/495562,,Unconfirmed,,,Native,G5,NC: S2S3,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,773511,Anura,Bufonidae,Anaxyrus americanus,American Toad,2021-06-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/495562,Bufo americanus,Present,,Unknown,Native,G5,NC: S5,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,773520,Anura,Bufonidae,Anaxyrus fowleri,Fowler's Toad,2021-06-07,Possible,,https://irma.nps.gov/DataStore/DownloadFile/495562,Bufo fowleri,Probably Present,,,Native,G5,NC: S5,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,173699,Caudata,Plethodontidae,Aneides aeneus,Green Salamander,2021-06-07,Adjacent,This is the Blue Ridge lineage which will be described as a new species soon per pers. comm. with David Beamer,https://irma.nps.gov/DataStore/DownloadFile/495562,,Present,,Unknown,Native,G3,NC: S2S3,NT
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,173587,Caudata,Cryptobranchidae,Cryptobranchus alleganiensis,"Hellbender, Eastern Hellbender",2021-06-07,Adjacent,,https://irma.nps.gov/DataStore/DownloadFile/495562,,Unconfirmed,,,Native,G3,NC: S3,VU
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,208264,Caudata,Plethodontidae,Desmognathus amphileucas,Nantahala Black-bellied Salamander,2023-05-04,Present,"This species is D. amphileucus based on Pyron 2022 paper, resurrected from Bishop 1941; TSN is historic junior synonym for D. quadramaculatus amphileucus",https://irma.nps.gov/DataStore/DownloadFile/495562,Desmognathus quadramaculatus amphileucus,Unconfirmed,,,Native,GSNR,GA: SNR,NULL
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,173632,Caudata,Plethodontidae,Desmognathus anicetus,Spotted Dusky Salamander F-lineage,2023-06-07,Present,Pyron and Beamer note D. conanti hybrids between several lineages are located here; this is D. conanti lineage F that is now D. anicetus; TSN is Desmognathus genus because species not recognized in ITIS as of 2023,https://irma.nps.gov/DataStore/DownloadFile/495562,"Desmognathus conanti, Desmognathus conanti F",Probably Present,,,Native,G5,NC: S4,NULL
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,550398,Caudata,Plethodontidae,Desmognathus marmoratus,Shovel-nosed Salamander,2021-06-07,Adjacent,Occurrence is extremely unlikely since out of watershed (pers. comm. Alex Pyron); No records exist of shovelnose salamanders from Upper French Broad (pers. comm. David Beamer); leaving as adjacent with notes,https://irma.nps.gov/DataStore/DownloadFile/495562,Leurognathus marmoratus,Probably Present,,,Native,G4,NC: S4,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,173640,Caudata,Plethodontidae,Desmognathus monticola,Seal Salamander,2021-06-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/495562,,Present,,Unknown,Native,G5,NC: S5,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,550246,Caudata,Plethodontidae,Eurycea cirrigera,Southern Two-lined Salamander,2021-06-07,Adjacent,"This area is a contact zone between lineage J & M, neither will be referred to E. cirrigera or E. wilderae; leaving as E. cirrigera until better defined.",https://irma.nps.gov/DataStore/DownloadFile/495562,,Unconfirmed,,,Native,G5,NC: S5,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,586362,Caudata,Plethodontidae,Eurycea guttolineata,Three-lined Salamander,2021-06-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/495562,,Present,,Unknown,Native,G5,NC: S5,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,550248,Caudata,Plethodontidae,Eurycea wilderae,Blue Ridge Two-lined Salamander,2021-06-07,Present,"This area is a contact zone between lineage J & M, neither will be referred to E. cirrigera or E. wilderae; leaving as E. wilderae until better defined.",https://irma.nps.gov/DataStore/DownloadFile/495562,,Present,,Unknown,Native,G5,NC: S5,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,173715,Caudata,Plethodontidae,Gyrinophilus porphyriticus,"Spring Salamander, Northern Spring Salamander",2021-06-07,Adjacent,This population is likely G. porphyriticus clade B based on Kuchta et al 2016 but there are no particularly close genetic samples,https://irma.nps.gov/DataStore/DownloadFile/495562,,Probably Present,,,Native,G5,NC: S5,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,173678,Caudata,Plethodontidae,Hemidactylium scutatum,Four-toed Salamander,2021-06-07,Adjacent,,https://irma.nps.gov/DataStore/DownloadFile/495562,,Unconfirmed,,,Native,G5,NC: S3,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,173502,Anura,Hylidae,Hyla chrysoscelis,Cope's Gray Treefrog,2021-06-07,Adjacent,,https://irma.nps.gov/DataStore/DownloadFile/495562,Hyla chrysoscelis,Unconfirmed,,,Native,G5,NC: S5,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2021-06-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/495562,Rana catesbeiana,Present,,Unknown,Native,G5,NC: S5,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,775087,Anura,Ranidae,Lithobates clamitans,"Green Frog, Northern Green Frog",2021-06-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/495562,Rana clamitans,Present,,Unknown,Native,G5,NC: S5,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,775107,Anura,Ranidae,Lithobates palustris,Pickerel Frog,2021-06-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/495562,Rana palustris,Probably Present,,,Native,G5,NC: S5,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,775117,Anura,Ranidae,Lithobates sylvaticus,Wood Frog,2021-06-07,Adjacent,,https://irma.nps.gov/DataStore/DownloadFile/495562,Rana sylvatica,Unconfirmed,,,Native,G5,NC: S5,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,173630,Caudata,Proteidae,Necturus maculosus,Mudpuppy,2021-06-07,Adjacent,,https://irma.nps.gov/DataStore/DownloadFile/495562,,Unconfirmed,,,Native,G5,NC: S2,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,173615,Caudata,Salamandridae,Notophthalmus viridescens,"Eastern Newt, Red-spotted Newt",2021-06-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/495562,,Present,,Unknown,Native,G5,NC: S5,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,208283,Caudata,Plethodontidae,Plethodon cylindraceus,White-spotted Slimy Salamander,2021-06-07,Present,"It is possible that P. teyahalee is here in addition to P. cylindraceus, or that the slimy salamanders here are all P. teyahalee",https://irma.nps.gov/DataStore/DownloadFile/495562,Plethodon glutinosus,Present,,Unknown,Native,G5,NC: S5,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,668321,Caudata,Plethodontidae,Plethodon metcalfi,Southern Gray-cheeked Salamander,2021-06-07,Adjacent,Changed P. jordani to P. metcalfi based on pers. comm. with Jon Davenport,https://irma.nps.gov/DataStore/DownloadFile/495562,,Unconfirmed,,,Native,G4,NC: S3,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,173668,Caudata,Plethodontidae,Plethodon serratus,Southern Red-backed Salamander,2021-06-07,Possible,,https://irma.nps.gov/DataStore/DownloadFile/495562,,Probably Present,,,Native,G5,NC: S4,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,208294,Caudata,Plethodontidae,Plethodon teyahalee,Southern Appalachian Slimy Salamander,2021-06-07,Possible,It is possible that P. cylindraceus in addition to P. teyahalee or that all the slimy salamanders here are P. cylindraceus,https://irma.nps.gov/DataStore/DownloadFile/495562,,Probably Present,,,Native,G4,NC: S4,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,207303,Anura,Hylidae,Pseudacris crucifer,Spring Peeper,2021-06-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/495562,,Present,,Unknown,Native,G5,NC: S5,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,173682,Caudata,Plethodontidae,Pseudotriton montanus,"Mud Salamander, Eastern Mud Salamander",2021-06-07,Adjacent,,https://irma.nps.gov/DataStore/DownloadFile/495562,,Unconfirmed,,,Native,G5,NC: S5,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,173680,Caudata,Plethodontidae,Pseudotriton ruber,"Red Salamander, Northern Red Salamander",2021-06-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/495562,,Present,,Unknown,Native,G5,NC: S5,LC
CARL,Carl Sandburg Home National Historic Site,CUPN,SE,NC,173426,Anura,Scaphiopodidae,Scaphiopus holbrookii,Eastern Spadefoot,2021-06-07,Adjacent,,https://irma.nps.gov/DataStore/DownloadFile/495562,,Unconfirmed,,,Native,G5,NC: S5,LC
CASA,Castillo de San Marcos National Monument,SECN,SE,FL,773531,Anura,Bufonidae,Anaxyrus terrestris,Southern Toad,2021-05-31,Present,,http://www.npshistory.com/publications/casa/nrr-2012-515.pdf,Bufo terrestris,Present,,Unknown,Native,G5,FL: SNR,LC
CASA,Castillo de San Marcos National Monument,SECN,SE,FL,173568,Anura,Eleutherodactylidae,Eleutherodactylus planirostris,Greenhouse Frog,2021-05-31,Present,"Native to Cuba, Caymans, and Bahamas per USGS NAS website",http://www.npshistory.com/publications/casa/nrr-2012-515.pdf,,Present,,Unknown,Non-native,G5,FL: SNA,LC
CASA,Castillo de San Marcos National Monument,SECN,SE,FL,173504,Anura,Hylidae,Hyla squirella,Squirrel Treefrog,2021-05-31,Present,,http://www.npshistory.com/publications/casa/nrr-2012-515.pdf,Hyla squirella,Present,,Unknown,Native,G5,FL: SNR,LC
CASA,Castillo de San Marcos National Monument,SECN,SE,FL,173538,Anura,Hylidae,Osteopilus septentrionalis,Cuban Treefrog,2021-05-31,Present,Not native to the U.S.,http://www.npshistory.com/publications/casa/nrr-2012-515.pdf,,Present,,Unknown,Non-native,G5,FL: SNA,LC
CATO,Catoctin Mountain Park,NCRN,NE,MD,173590,Caudata,Ambystomatidae,Ambystoma maculatum,Spotted Salamander,2021-05-31,Present,Detected in ARMI surveys as of 2022; This population is part of the D. fuscus B2 lineage,https://irma.nps.gov/DataStore/DownloadFile/444473,,Present,,Unknown,Native,G5,MD: S5,LC
CATO,Catoctin Mountain Park,NCRN,NE,MD,173591,Caudata,Ambystomatidae,Ambystoma opacum,Marbled Salamander,2021-05-31,No,Not detected in ARMI surveys as of 2022,,,Present,,Unknown,Native,G5,MD: S5,LC
CATO,Catoctin Mountain Park,NCRN,NE,MD,773511,Anura,Bufonidae,Anaxyrus americanus,American Toad,2021-05-31,Present,Detected in ARMI surveys as of 2022; This population is part of the D. fuscus B2 lineage,https://irma.nps.gov/DataStore/DownloadFile/444473,"Bufo americanus, Bufo americanus americanus, Anaxyrus americanus americanus",Present,,Unknown,Native,G5,MD: S5,LC
CATO,Catoctin Mountain Park,NCRN,NE,MD,773520,Anura,Bufonidae,Anaxyrus fowleri,Fowler's Toad,2021-05-31,Present,Not detected in ARMI surveys as of 2022,https://irma.nps.gov/DataStore/DownloadFile/444473,"Bufo woodhousii fowleri, Bufo fowleri",Present,,Unknown,Native,G5,MD: S5,LC
CATO,Catoctin Mountain Park,NCRN,NE,MD,173633,Caudata,Plethodontidae,Desmognathus fuscus,"Dusky Salamander, Northern Dusky Salamander",2021-05-31,Present,Detected in ARMI surveys as of 2022; This population is part of the D. fuscus B2 lineage,https://irma.nps.gov/DataStore/DownloadFile/444473,Desmognathus fuscus fuscus,Present,,Unknown,Native,G5,MD: S5,LC
CATO,Catoctin Mountain Park,NCRN,NE,MD,173685,Caudata,Plethodontidae,Eurycea bislineata,"Two-lined Salamander, Northern Two-lined Salamander",2021-05-31,Present,Detected in ARMI surveys as of 2022; probably lineage B which will retain the name E. bislineata based on pers. comm. with David Beamer,https://irma.nps.gov/DataStore/DownloadFile/444473,Eurycea bislineata bislineata,Present,,Unknown,Native,G5,MD: S5,LC
CATO,Catoctin Mountain Park,NCRN,NE,MD,173687,Caudata,Plethodontidae,Eurycea longicauda,Long-tailed Salamander,2021-05-31,Present,Detected in ARMI surveys as of 2022,https://irma.nps.gov/DataStore/DownloadFile/444473,Eurycea longicauda longicauda,Present,,Unknown,Native,G5,MD: S3,LC
CATO,Catoctin Mountain Park,NCRN,NE,MD,173715,Caudata,Plethodontidae,Gyrinophilus porphyriticus,"Spring Salamander, Northern Spring Salamander",2021-05-31,Present,Detected in ARMI surveys as of 2022; This population is presumably clade A based on Kuchta et al 2016 but there are no particularly close genetic samples,https://irma.nps.gov/DataStore/DownloadFile/444473,Gyrinophilus porphyriticus porphyriticus,Present,,Unknown,Native,G5,MD: S4,LC
CATO,Catoctin Mountain Park,NCRN,NE,MD,173678,Caudata,Plethodontidae,Hemidactylium scutatum,Four-toed Salamander,2021-05-31,Possible,Not detected in ARMI surveys as of 2022,https://irma.nps.gov/DataStore/DownloadFile/444473,,Present,,Unknown,Native,G5,MD: S5,LC
CATO,Catoctin Mountain Park,NCRN,NE,MD,173502,Anura,Hylidae,Hyla chrysoscelis,Cope's Gray Treefrog,2021-05-31,Present,Treefrog complex detected in ARMI surveys,https://irma.nps.gov/DataStore/DownloadFile/444473,Hyla chrysoscelis,Unconfirmed,,,Native,G5,MD: S5,LC
CATO,Catoctin Mountain Park,NCRN,NE,MD,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2021-05-31,Present,Detected in ARMI surveys as of 2022,https://irma.nps.gov/DataStore/DownloadFile/444473,Rana catesbeiana,Present,,Unknown,Native,G5,MD: S5,LC
CATO,Catoctin Mountain Park,NCRN,NE,MD,775087,Anura,Ranidae,Lithobates clamitans,"Green Frog, Northern Green Frog",2021-05-31,Present,Detected in ARMI surveys as of 2022,https://irma.nps.gov/DataStore/DownloadFile/444473,"Rana clamitans, Rana clamitans melanota, Lithobates clamitans melanota",Present,,Unknown,Native,G5,MD: S5,LC
CATO,Catoctin Mountain Park,NCRN,NE,MD,775107,Anura,Ranidae,Lithobates palustris,Pickerel Frog,2021-05-31,Present,Detected in ARMI surveys as of 2022,https://irma.nps.gov/DataStore/DownloadFile/444473,Rana palustris,Present,,Unknown,Native,G5,MD: S5,LC
CATO,Catoctin Mountain Park,NCRN,NE,MD,775116,Anura,Ranidae,Lithobates sphenocephalus,Southern Leopard Frog,2022-05-31,Present,Added manually; detected in ARMI surveys as of 2022,Pers. comm. with Evan Grant,,Unconfirmed,,,Native,G5,MD: S4,LC
CATO,Catoctin Mountain Park,NCRN,NE,MD,775117,Anura,Ranidae,Lithobates sylvaticus,Wood Frog,2021-05-31,Present,Detected in ARMI surveys as of 2022,https://irma.nps.gov/DataStore/DownloadFile/444473,Rana sylvatica,Present,,Unknown,Native,G5,MD: S5,LC
CATO,Catoctin Mountain Park,NCRN,NE,MD,173615,Caudata,Salamandridae,Notophthalmus viridescens,"Eastern Newt, Red-spotted Newt",2021-05-31,Present,Detected in ARMI surveys as of 2022,https://irma.nps.gov/DataStore/DownloadFile/444473,Notophthalmus viridescens viridescens,Present,,Unknown,Native,G5,MD: S5,LC
CATO,Catoctin Mountain Park,NCRN,NE,MD,173649,Caudata,Plethodontidae,Plethodon cinereus,"Red-backed Salamander, Eastern Red-backed Salamander",2021-05-31,Present,Detected in ARMI surveys as of 2022; This population is part of the P. cinearus Northern Clade based on Radomski et al 2020,https://irma.nps.gov/DataStore/DownloadFile/444473,Plethodon cinereus cinereus,Present,,Unknown,Native,G5,MD: S5,LC
CATO,Catoctin Mountain Park,NCRN,NE,MD,173650,Caudata,Plethodontidae,Plethodon glutinosus,"Slimy Salamander, Northern Slimy Salamander",2021-05-31,Present,Not detected in ARMI surveys as of 2022,https://irma.nps.gov/DataStore/DownloadFile/444473,Plethodon glutinosus glutinosus,Present,,Unknown,Native,G5,MD: S5,LC
CATO,Catoctin Mountain Park,NCRN,NE,MD,207303,Anura,Hylidae,Pseudacris crucifer,Spring Peeper,2021-05-31,Present,Detected in ARMI surveys,https://irma.nps.gov/DataStore/DownloadFile/444473,"Hyla crucifer, Hyla versicolor, Pseudacris crucifer crucifer",Not In Park,False Report,,Native,G5,MD: S5,LC
CATO,Catoctin Mountain Park,NCRN,NE,MD,173680,Caudata,Plethodontidae,Pseudotriton ruber,"Red Salamander, Northern Red Salamander",2021-05-31,Present,Detected in ARMI surveys,https://irma.nps.gov/DataStore/DownloadFile/444473,Pseudotriton ruber ruber,Present,,Unknown,Native,G5,MD: S5,LC
CAVE,Carlsbad Caverns National Park,CHDN,SC,NM,774220,Anura,Hylidae,Acris blanchardi,Blanchard's Cricket Frog,2021-03-01,Historical,"Species has been extirpated; NPSpecies called this Acris crepitans, but is actually A. blanchardi",https://www.nps.gov/cave/learn/nature/upload/2007_CAVE_herps.pdf,Acris crepitans blanchardi,Not In Park,Historical,,Native,G5,NM: S3,LC
CAVE,Carlsbad Caverns National Park,CHDN,SC,NM,773516,Anura,Bufonidae,Anaxyrus cognatus,Great Plains Toad,2021-02-26,Present,,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,Bufo cognatus,Present,,Unknown,Native,G5,NM: S5,LC
CAVE,Carlsbad Caverns National Park,CHDN,SC,NM,773518,Anura,Bufonidae,Anaxyrus debilis,"Green Toad, Chihuahuan Green Toad, Eastern Green Toad",2021-02-26,Present,,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,Bufo debilis insidior,Present,,Unknown,Native,G5,NM: S4,LC
CAVE,Carlsbad Caverns National Park,CHDN,SC,NM,773527,Anura,Bufonidae,Anaxyrus punctatus,Red-Spotted Toad,2021-02-26,Present,,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,Bufo punctatus,Present,,Unknown,Native,G5,NM: S5,LC
CAVE,Carlsbad Caverns National Park,CHDN,SC,NM,773530,Anura,Bufonidae,Anaxyrus speciosus,Texas Toad,2021-02-26,Present,,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,Bufo speciosus,Present,,Unknown,Native,G5,NM: S3,LC
CAVE,Carlsbad Caverns National Park,CHDN,SC,NM,775079,Anura,Ranidae,Lithobates berlandieri,"Rio Grande Leopard Frog, Rio Grande Frog",2021-02-26,Present,,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,Rana berlandieri,Present,,Unknown,Native,G5,NM: S3,LC
CAVE,Carlsbad Caverns National Park,CHDN,SC,NM,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2021-02-26,Present,,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,Rana catesbeiana,Present,,Common,Non-native,G5,NM: SNA,LC
CAVE,Carlsbad Caverns National Park,CHDN,SC,NM,173429,Anura,Scaphiopodidae,Scaphiopus couchii,Couch's Spadefoot,2021-02-26,Present,,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,,Present,,Unknown,Native,G5,NM: S5,LC
CAVE,Carlsbad Caverns National Park,CHDN,SC,NM,206993,Anura,Scaphiopodidae,Spea multiplicata,Mexican Spadefoot,2021-02-26,Present,,http://www.cdri.org/uploads/3/1/7/8/31783917/final_chapter_18_prival.pdf,Scaphiopus hammondi,Present,,Unknown,Native,G5,NM: S5,LC
CAVO,Capulin Volcano National Monument,SOPN,SC,NM,206993,Anura,Scaphiopodidae,Spea multiplicata,Mexican Spadefoot,2021-10-16,Possible,Checklist from 2002,https://irma.nps.gov/DataStore/Reference/Profile/548832,,Present,,Unknown,Native,G5,NM: S5,LC
CEBR,Cedar Breaks National Monument,NCPN,SW,UT,207312,Anura,Hylidae,Pseudacris maculata,Boreal Chorus Frog,2021-05-25,Present,Changed from P. triseriata to P. maculata to reflect species range,https://irma.nps.gov/DataStore/DownloadFile/152946,Pseudacris maculata,Probably Present,,,Native,G5,UT: S4,LC
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,173520,Anura,Hylidae,Acris crepitans,"Northern Cricket Frog, Eastern Cricket Frog",2022-01-03,Present,,https://www.nps.gov/chat/learn/nature/frogs.htm,Acris crepitans crepitans,Present,,Common,Native,G5,GA: S5,LC
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,173590,Caudata,Ambystomatidae,Ambystoma maculatum,Spotted Salamander,2022-01-03,Present,,https://www.nps.gov/chat/learn/nature/frogs.htm,,Present,,Uncommon,Native,G5,GA: S5,LC
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,173591,Caudata,Ambystomatidae,Ambystoma opacum,Marbled Salamander,2022-01-03,Present,,https://www.nps.gov/chat/learn/nature/frogs.htm,,Present,,Common,Native,G5,GA: S5,LC
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,773511,Anura,Bufonidae,Anaxyrus americanus,American Toad,2022-01-03,Present,,https://www.nps.gov/chat/learn/nature/frogs.htm,Bufo americanus,Present,,Common,Native,G5,GA: S5,LC
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,773520,Anura,Bufonidae,Anaxyrus fowleri,Fowler's Toad,2022-01-03,Present,,https://www.nps.gov/chat/learn/nature/frogs.htm,"Bufo woodhousii, Bufo fowleri",Present,,Unknown,Native,G5,GA: S5,LC
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,173632,Caudata,Plethodontidae,Desmognathus cheaha,Talladega Seal Salamander,2023-05-04,Present,Confirmed by Pyron 2022 Syst. Biol. Paper; this is now D. cheaha formerly D. monticola C; TSN is Desmognathus genus because species not recognized in ITIS as of 2023,"Pyron et al 2022, https://doi.org/10.1093/sysbio/syac065",Desmognathus monticola,Present,,Unknown,Native,G5,GA: S5,NULL
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,1099693,Caudata,Plethodontidae,Desmognathus perlapsus,"Tallulah Salamander, Cliffside Salamander, Tallulah Dusky Salamander",2023-05-04,Present,Changed D. conanti to D. ocoee to  D. perlapsus based on pers. comm. with Pierson and Pyron 2023; Rankings are for D. ocoee since D. perlapsus not yet recognized in ITIS or NatureServe,https://www.nps.gov/chat/learn/nature/frogs.htm,Desmognathus conanti,Present,,Unknown,Native,GSNR,GA: SNR,NULL
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,550246,Caudata,Plethodontidae,Eurycea cirrigera,Southern Two-lined Salamander,2022-01-03,Present,Including E. cirrigera and E. wilderae because Lineage L and Lineage M are definitely sympatric at this park unit and have been observed in the field  based on pers. comm. with Todd Pierson; Beamer - lineage L will likely retain the name E. cirrigera but lineage M will not retain the name E. wilderae,https://www.nps.gov/chat/learn/nature/frogs.htm,Eurycea bislineata,Present,,Common,Native,G5,GA: S5,LC
CHAT,Chattahoochee River National Recreation Area,SECN,SE,GA,586362,Caudata,Plethodontidae,Eurycea guttolineata,Three-lined Salamander,2022-01-03,Present,,https://www.nps.gov/chat/learn/nature/frogs.htm,Eurycea longicauda,Present,,Unknown,Native,G5,GA: S4S5,LC
